Processo,Ano,Tipo,Situação,Ementa,Protocolo,Data
5849,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7570,07/05/2021
5846,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7569,07/05/2021
5838,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7568,07/05/2021
5835,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7567,07/05/2021
5826,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo da Proposta de Emenda à Lei Orgânica foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7566,07/05/2021
5825,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei Complementar foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 13 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7565,07/05/2021
5819,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7564,07/05/2021
5817,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7563,07/05/2021
5811,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7562,07/05/2021
5802,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7561,07/05/2021
5637,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7560,07/05/2021
5631,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7559,07/05/2021
5602,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7558,07/05/2021
5601,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7557,07/05/2021
5599,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7556,07/05/2021
5598,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7555,07/05/2021
5593,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7554,07/05/2021
5592,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7553,07/05/2021
5591,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7552,07/05/2021
5588,2021,Parecer Jurídico,Arquivado,"Certifico que o resumo do Projeto de Lei foi lido na 30ª Sessão Ordinária, realizada em 6 de maio de 2021, iniciando-se o prazo para apresentação de emendas, com término às 18 horas de 20 de maio de 2021.

Ainda, junto aos autos o Resultado da Pauta da referida sessão e encaminho o processo à Assessoria Jurídica para parecer.
",7551,07/05/2021
5193,2021,"Parecer da Comissão de Planejamento Urbano, Obras e Transporte",Arquivado,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 240/2021, Processo nº 5193/2021, de autoria do Ver. Júnior da Farmácia, com prazo do RELATOR até 20 de maio de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",7550,07/05/2021
5193,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Arquivado,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 240/2021, Processo nº 5193/2021, de autoria do Ver. Júnior da Farmácia, com prazo do RELATOR até 20 de maio de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",7549,07/05/2021
5190,2021,Parecer da Comissão de Saúde,Tramitando,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 239/2021, Processo nº 5190/2021, de autoria do Ver. Dr. José Claudio, com prazo do RELATOR até 20 de maio de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",7548,07/05/2021
5190,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Arquivado,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 239/2021, Processo nº 5190/2021, de autoria do Ver. Dr. José Claudio, com prazo do RELATOR até 20 de maio de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",7547,07/05/2021
5189,2021,Parecer da Comissão de Educação e Promoção Social,Arquivado,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 238/2021, Processo nº 5189/2021, de autoria do Ver. Fernando Petiti, com prazo do RELATOR até 20 de maio de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",7545,07/05/2021
5189,2021,"Parecer da Comissão de Economia, Finanças e Orçamento",Arquivado,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 238/2021, Processo nº 5189/2021, de autoria do Ver. Fernando Petiti, com prazo do RELATOR até 20 de maio de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",7544,07/05/2021
5189,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Arquivado,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 238/2021, Processo nº 5189/2021, de autoria do Ver. Fernando Petiti, com prazo do RELATOR até 20 de maio de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",7543,07/05/2021
5174,2021,"Parecer da Comissão de Economia, Finanças e Orçamento",Arquivado,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 237/2021, Processo nº 5174/2021, de autoria dos Vers. Rafael Pascucci e Marcelo Garcia, com prazo do RELATOR até 20 de maio de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",7542,07/05/2021
5174,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Arquivado,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 237/2021, Processo nº 5174/2021, de autoria dos Vers. Rafael Pascucci e Marcelo Garcia, com prazo do RELATOR até 20 de maio de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",7541,07/05/2021
5051,2021,"Parecer da Comissão de Planejamento Urbano, Obras e Transporte",Arquivado,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 236/2021, Processo nº 5051/2021, de autoria do Ver. Juvenil Silvério, com prazo do RELATOR até 20 de maio de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",7540,07/05/2021
5051,2021,"Parecer da Comissão de Economia, Finanças e Orçamento",Arquivado,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 236/2021, Processo nº 5051/2021, de autoria do Ver. Juvenil Silvério, com prazo do RELATOR até 20 de maio de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",7539,07/05/2021
5051,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Arquivado,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 236/2021, Processo nº 5051/2021, de autoria do Ver. Juvenil Silvério, com prazo do RELATOR até 20 de maio de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",7538,07/05/2021
4973,2021,"Parecer da Comissão de Justiça, Redação e Direitos Humanos",Arquivado,"Encaminhamento à Comissão Permanente para parecer no Projeto de Lei nº 235/2021, Processo nº 4973/2021, de autoria da Verª. Amélia Naomi, com prazo do RELATOR até 20 de maio de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",7537,07/05/2021
5851,2021,Projeto de Decreto Legislativo ,Tramitando,Fica concedido o Título de “Cidadão Joseense” ao Sr. Marcos Davi Ferreira de Andrade. ,7536,06/05/2021
5850,2021,Projeto de Lei,Arquivado,Autoriza o Poder Executivo incluir as pessoas com Transtorno do Espectro Autista e seus cuidadores na lista de prioridades do programa de vacinação da COVID 19 no âmbito do Município.,7534,06/05/2021
5849,2021,Projeto de Lei,Tramitando,"“AUTORIZA O PODER EXECUTIVO A CONCEDER UM DIA DE LICENÇA POR ANO AOS FUNCIONÁRIOS PÚBLICOS DA REDE MUNICIPAL PARA A REALIZAÇÃO DE EXAME PREVENTIVO DE CÂNCER GINECOLÓGICO, DE MAMA E DE PRÓSTATA”.",7533,06/05/2021
5846,2021,Projeto de Lei,Tramitando,"Dispõe sobre a prioridade na vacinação contra o Covid-19 das pessoas com deficiência física, intelectual, visual, auditiva, múltipla e com transtorno do espectro autista, no Município de São José dos Campos.",7530,06/05/2021
5838,2021,Projeto de Lei,Tramitando,Institui a exclusividade feminina no trato com os cuidados íntimos de bebês e crianças atendidos nas Instituições de Educação Infantil e Fundamental e nas Entidades de Acolhimento Institucional (Abrigos) de São José dos Campos e dá outras providências.,7519,05/05/2021
5835,2021,Projeto de Lei,Tramitando,Inclui no calendário de comemorações oficiais do Munícipio o Dia Nacional do Líder Comunitário.,7515,05/05/2021
1949,2021,Parecer da Comissão de Educação e Promoção Social,Arquivado,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 69/2019, Processo nº 1949/2019, de autoria do Ver. Roberto do Eleven, com prazo do RELATOR até 18 de maio de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",7508,05/05/2021
1949,2021,"Parecer da Comissão de Economia, Finanças e Orçamento",Arquivado,"Encaminhamento às Comissões Permanentes para parecer no Projeto de Lei nº 69/2019, Processo nº 1949/2019, de autoria do Ver. Roberto do Eleven, com prazo do RELATOR até 18 de maio de 2021 e DEMAIS MEMBROS em 3 dias úteis após a manifestação do relator.
",7507,05/05/2021
